Date,Tmax_F,Tmean_F,Tmin_F,Precip_in,Snowfall_in,SnowDepth_in,CoolingDD_65F,HeatingDD_65F,GrowingDD_50F
3/12/2013,39,35.5,32,0.07,0.2,15,0,29,0
3/13/2013,33,28,23,0,0,15,0,37,0
3/14/2013,27,23.5,20,0,0,15,0,41,0
3/15/2013,32,27.5,23,0.12,2,16,0,37,0
3/16/2013,28,26,24,0.15,2.5,18,0,39,0
3/17/2013,31,28.5,26,0.01,0.2,18,0,36,0
3/18/2013,31,23,15,0,0,18,0,42,0
3/19/2013,31,22,13,0.22,4.5,22,0,43,0
3/20/2013,29,22.5,16,0,0,19,0,42,0
3/21/2013,32,24.5,17,0,0,19,0,40,0
3/22/2013,28,22.5,17,T,T,19,0,42,0
3/23/2013,28,22.5,17,0.01,0.2,19,0,42,0
3/24/2013,32,27,22,0.16,3.8,22,0,38,0
3/25/2013,33,30.5,28,0.22,0,19,0,34,0
3/26/2013,36,32.5,29,M,1.5,21,0,32,0
3/27/2013,42,36,30,0,0,21,0,29,0
3/28/2013,37,32.5,28,0,0,21,0,32,0
3/29/2013,37,32,27,0,0,21,0,33,0
3/30/2013,38,31,24,0.45,0,18,0,34,0
3/31/2013,36,33,30,0.04,0,18,0,32,0
4/1/2013,42,37,32,0.35,2,22,0,28,0
4/2/2013,41,36.5,32,0.4,1.5,23,0,28,0
4/3/2013,39,34.5,30,0,0,22,0,30,0
4/4/2013,40,36,32,0,0,22,0,29,0
4/5/2013,41,35,29,0,0,22,0,30,0
4/6/2013,40,33.5,27,0.02,2,22,0,31,0
4/7/2013,35,29.5,24,0,0,22,0,35,0
4/8/2013,37,33.5,30,0,0,18,0,31,0
4/9/2013,50,36.5,23,0.47,0,18,0,28,0
4/10/2013,43,37,31,0.65,2.5,22,0,28,0
4/11/2013,42,36,30,1.9,1,19,0,29,0
4/12/2013,36,31,26,0.1,0,19,0,34,0
4/13/2013,37,34,31,0,0,19,0,31,0
4/14/2013,43,37.5,32,0,0,18,0,27,0
4/15/2013,41,35.5,30,0,0,16,0,29,0
4/16/2013,43,35.5,28,0.06,0,15,0,29,0
4/17/2013,38,33,28,0.18,0,15,0,32,0
4/18/2013,43,37.5,32,0,0,13,0,27,0
4/19/2013,42,35.5,29,0,0,12,0,29,0
4/20/2013,41,33,25,0,0,11,0,32,0
4/21/2013,42,32,22,0,0,11,0,33,0
4/22/2013,45,39,33,0.08,0,10,0,26,0
4/23/2013,37,34.5,32,0.3,0,9,0,30,0
4/24/2013,41,37.5,34,0.24,0,6,0,27,0
4/25/2013,42,35.5,29,0.36,0,5,0,29,0
4/26/2013,41,36,31,1.18,0.3,5,0,29,0
4/27/2013,33,30.5,28,0.38,3,7,0,34,0
4/28/2013,36,30.5,25,S,8,8,0,34,0
4/29/2013,37,31.5,26,0.80A,5,0,0,33,0
4/30/2013,39,30.5,22,0.03,4,0,0,34,0
5/1/2013,37,35,33,0.18,0,4,0,30,0
5/2/2013,41,38,35,0.51,0,1,0,27,0
5/3/2013,45,39,33,0.33,0,0,0,26,0
5/4/2013,48,43.5,39,1.76,0,0,0,21,0
5/5/2013,48,44,40,1.3,0,0,0,21,0
5/6/2013,45,41.5,38,0.02,0,0,0,23,0
5/7/2013,47,38,29,0,0,0,0,27,0
5/8/2013,49,34.5,20,0,0,0,0,30,0
5/9/2013,54,39.5,25,0,0,0,0,25,0
5/10/2013,57,44,31,0,0,0,0,21,0
5/11/2013,59,47.5,36,0.03,0,0,0,17,0
5/12/2013,45,43.5,42,0.69,0,0,0,21,0
5/13/2013,48,45.5,43,0.7,0,0,0,19,0
5/14/2013,48,45.5,43,0.29,0,0,0,19,0
5/15/2013,48,40.5,33,0.22,0,0,0,24,0
5/16/2013,51,39.5,28,0.01,0,0,0,25,0
5/17/2013,51,41,31,0.02,0,0,0,24,0
5/18/2013,49,43,37,0.23,0,0,0,22,0
5/19/2013,47,38.5,30,0.21,0,0,0,26,0
5/20/2013,46,36,26,0.05,0,0,0,29,0
5/21/2013,49,44.5,40,0,0,0,0,20,0
5/22/2013,56,48,40,0,0,0,0,17,0
5/23/2013,61,46,31,0,0,0,0,19,0
5/24/2013,56,47.5,39,0,0,0,0,17,0
5/25/2013,52,47.5,43,0,0,0,0,17,0
5/26/2013,51,45,39,0,0,0,0,20,0
5/27/2013,56,49,42,0,0,0,0,16,0
5/28/2013,60,52,44,0,0,0,0,13,2
5/29/2013,66,56.5,47,0,0,0,0,8,7
5/30/2013,59,52.5,46,0.39,0,0,0,12,3
5/31/2013,M,M,M,M,M,M,M,M,M
6/1/2013,49,46.5,44,1,0,0,0,18,0
6/2/2013,49,46.5,44,0.04,0,0,0,18,0
6/3/2013,48,M,M,0.06,0,0,M,M,M
6/4/2013,53,44.5,36,0.37,0,0,0,20,0
6/5/2013,52,49,46,0.09,0,0,0,16,0
6/6/2013,49,M,M,0.33,0,0,M,M,M
6/7/2013,52,M,M,0.25,0,0,M,M,M
6/8/2013,57,47,37,0.04,0,0,0,18,0
6/9/2013,59,48.5,38,0,0,0,0,16,0
6/10/2013,61,47.5,34,0,0,0,0,17,0
6/11/2013,60,47,34,0,0,0,0,18,0
6/12/2013,61,50,39,0.05,0,0,0,15,0
6/13/2013,59,51.5,44,0,0,0,0,13,2
6/14/2013,55,51,47,0.05,0,0,0,14,1
6/15/2013,63,55,47,0,0,0,0,10,5
6/16/2013,75,62,49,0,0,0,0,3,12
6/17/2013,77,66,55,0.01,0,0,1,0,16
6/18/2013,76,63.5,51,0.04,0,0,0,1,14
6/19/2013,58,50,42,0.03,0,0,0,15,0
6/20/2013,65,56,47,0.01,0,0,0,9,6
6/21/2013,60,48.5,37,0,0,0,0,16,0
6/22/2013,65,58,51,0.02,0,0,0,7,8
6/23/2013,58,53.5,49,S,0,0,0,11,4
6/24/2013,66,57,48,0.00A,0,0,0,8,7
6/25/2013,72,62,52,0.04,0,0,0,3,12
6/26/2013,68,60.5,53,0.17,0,0,0,4,11
6/27/2013,58,53,48,0.22,0,0,0,12,3
6/28/2013,58,49,40,M,0,0,0,16,0
6/29/2013,63,56,49,M,0,0,0,9,6
6/30/2013,63,57.5,52,M,0,0,0,7,8
7/1/2013,M,M,M,M,M,M,M,M,M
7/2/2013,M,M,M,M,M,M,M,M,M
7/3/2013,M,M,M,M,M,M,M,M,M
7/4/2013,M,M,M,M,M,M,M,M,M
7/5/2013,M,M,M,M,M,M,M,M,M
7/6/2013,M,M,M,M,M,M,M,M,M
7/7/2013,M,M,M,M,M,M,M,M,M
7/8/2013,M,M,M,M,M,M,M,M,M
7/9/2013,M,M,M,M,M,M,M,M,M
7/10/2013,M,M,M,M,M,M,M,M,M
7/11/2013,M,M,M,M,M,M,M,M,M
7/12/2013,M,M,M,M,M,M,M,M,M
7/13/2013,M,M,M,M,M,M,M,M,M
7/14/2013,M,M,M,M,M,M,M,M,M
7/15/2013,M,M,M,M,M,M,M,M,M
7/16/2013,M,M,M,M,M,M,M,M,M
7/17/2013,M,M,M,M,M,M,M,M,M
7/18/2013,M,M,M,M,M,M,M,M,M
7/19/2013,M,M,M,M,M,M,M,M,M
7/20/2013,M,M,M,M,M,M,M,M,M
7/21/2013,M,M,M,M,M,M,M,M,M
7/22/2013,M,M,M,M,M,M,M,M,M
7/23/2013,M,M,M,M,M,M,M,M,M
7/24/2013,M,M,M,M,M,M,M,M,M
7/25/2013,M,M,M,M,M,M,M,M,M
7/26/2013,M,M,M,M,M,M,M,M,M
7/27/2013,M,M,M,M,M,M,M,M,M
7/28/2013,M,M,M,M,M,M,M,M,M
7/29/2013,M,M,M,M,M,M,M,M,M
7/30/2013,M,M,M,M,M,M,M,M,M
7/31/2013,M,M,M,M,M,M,M,M,M
8/1/2013,63,56,49,0,0,0,0,9,6
8/2/2013,66,53,40,S,M,M,0,12,3
8/3/2013,64,56.5,49,0.00A,0,0,0,8,7
8/4/2013,60,55.5,51,0.16,0,0,0,9,6
8/5/2013,55,53.5,52,0.39,0,0,0,11,4
8/6/2013,62,55.5,49,0,0,0,0,9,6
8/7/2013,63,56,49,0,0,0,0,9,6
8/8/2013,68,57,46,0.19,0,0,0,8,7
8/9/2013,57,53.5,50,0.28,0,0,0,11,4
8/10/2013,60,53.5,47,0.01,0,0,0,11,4
8/11/2013,64,55,46,0,0,0,0,10,5
8/12/2013,63,55,47,0,0,0,0,10,5
8/13/2013,70,58.5,47,0,0,0,0,6,9
8/14/2013,65,56,47,0,0,0,0,9,6
8/15/2013,63,56,49,S,M,M,0,9,6
8/16/2013,66,58.5,51,0.20A,0,0,0,6,9
8/17/2013,56,53.5,51,S,M,M,0,11,4
8/18/2013,57,54,51,0.66A,0,0,0,11,4
8/19/2013,59,54.5,50,0.12,0,0,0,10,5
8/20/2013,59,53.5,48,0.19,0,0,0,11,4
8/21/2013,60,54,48,0.6,0,0,0,11,4
8/22/2013,58,53,48,0,0,0,0,12,3
8/23/2013,60,54.5,49,0.06,0,0,0,10,5
8/24/2013,55,50,45,0.7,0,0,0,15,0
8/25/2013,56,52.5,49,0.52,0,0,0,12,3
8/26/2013,54,52,50,0.18,0,0,0,13,2
8/27/2013,54,50.5,47,0.02,0,0,0,14,1
8/28/2013,59,48,37,0.03,0,0,0,17,0
8/29/2013,60,48.5,37,0,0,0,0,16,0
8/30/2013,61,50,39,0.02,0,0,0,15,0
8/31/2013,57,53.5,50,0.4,0,0,0,11,4
9/1/2013,59,54.5,50,0.6,0,0,0,10,5
9/2/2013,61,51,41,0.07,0,0,0,14,1
9/3/2013,58,51,44,0,0,0,0,14,1
9/4/2013,58,52,46,0.41,0,0,0,13,2
9/5/2013,59,55,51,0.25,0,0,0,10,5
9/6/2013,57,51,45,0.42,0,0,0,14,1
9/7/2013,57,53.5,50,0.67,0,0,0,11,4
9/8/2013,60,56,52,0.74,0,0,0,9,6
9/9/2013,57,51,45,0.06,0,0,0,14,1
9/10/2013,58,52.5,47,0.08,0,0,0,12,3
9/11/2013,53,50.5,48,0.34,0,0,0,14,1
9/12/2013,63,56,49,0.09,0,0,0,9,6
9/13/2013,56,51,46,0.01,0,0,0,14,1
9/14/2013,57,52.5,48,0,0,0,0,12,3
9/15/2013,56,49.5,43,0,0,0,0,15,0
9/16/2013,55,49.5,44,0.24,0,0,0,15,0
9/17/2013,58,53,48,0.47,0,0,0,12,3
9/18/2013,53,50,47,0.27,0,0,0,15,0
9/19/2013,52,48.5,45,0.73,0,0,0,16,0
9/20/2013,48,47,46,0.65,0,0,0,18,0
9/21/2013,53,49.5,46,M,0,0,0,15,0
9/22/2013,51,47.5,44,M,M,0,0,17,0
9/23/2013,46,45,44,0.34,0,0,0,20,0
9/24/2013,49,44.5,40,0.07,0,0,0,20,0
9/25/2013,53,44,35,0.01,0,0,0,21,0
9/26/2013,49,44,39,0.4,0,0,0,21,0
9/27/2013,52,49,46,0.08,0,0,0,16,0
9/28/2013,51,47.5,44,0.01,0,0,0,17,0
9/29/2013,50,45,40,0.05,0,0,0,20,0
9/30/2013,49,38,27,0.02,0,0,0,27,0
10/1/2013,55,46.5,38,0.05,0,0,0,18,0
10/2/2013,50,47.5,45,0.1,0,0,0,17,0
10/3/2013,53,48,43,0.05,0,0,0,17,0
10/4/2013,50,46,42,0.59,0,0,0,19,0
10/5/2013,47,44.5,42,0.24,0,0,0,20,0
10/6/2013,49,42.5,36,0.06,0,0,0,22,0
10/7/2013,46,41,36,0.02,0,0,0,24,0
10/8/2013,46,40.5,35,0.01,0,0,0,24,0
10/9/2013,48,44,40,2,0,0,0,21,0
10/10/2013,46,44,42,0.23,0,0,0,21,0
10/11/2013,48,45.5,43,S,M,M,0,19,0
10/12/2013,49,45.5,42,0.12A,0,0,0,19,0
10/13/2013,48,45.5,43,0.12,0,0,0,19,0
10/14/2013,49,46,43,1.3,0,0,0,19,0
10/15/2013,49,45,41,0.05,0,0,0,20,0
10/16/2013,46,44,42,0.14,0,0,0,21,0
10/17/2013,46,42.5,39,0,0,0,0,22,0
10/18/2013,45,43,41,0.05,0,0,0,22,0
10/19/2013,47,45,43,0.45,0,0,0,20,0
10/20/2013,51,48.5,46,0.55,0,0,0,16,0
10/21/2013,50,44.5,39,0.14,0,0,0,20,0
10/22/2013,45,39.5,34,0.01,0,0,0,25,0
10/23/2013,41,39,37,0.89,0,0,0,26,0
10/24/2013,49,44,39,0.63,0,0,0,21,0
10/25/2013,47,45,43,0.12,0,0,0,20,0
10/26/2013,48,45,42,0.79,0,0,0,20,0
10/27/2013,47,41.5,36,0.05,0,0,0,23,0
10/28/2013,44,40.5,37,0.01,0,0,0,24,0
10/29/2013,44,42.5,41,0.14,0,0,0,22,0
10/30/2013,47,44.5,42,0.17,0,0,0,20,0
10/31/2013,44,42.5,41,1.05,0,0,0,22,0
11/1/2013,44,41,38,S,0,0,0,24,0
11/2/2013,43,39.5,36,1.20A,0,0,0,25,0
11/3/2013,38,35,32,0.02,0,0,0,30,0
11/4/2013,36,33,30,0.11,T,0,0,32,0
11/5/2013,39,35.5,32,0.57,0,0,0,29,0
11/6/2013,40,39,38,0.47,0,0,0,26,0
11/7/2013,40,37.5,35,0.34,0,0,0,27,0
11/8/2013,39,35,31,0.04,0,0,0,30,0
11/9/2013,36,30,24,0,0,0,0,35,0
11/10/2013,30,27,24,0.03,0.1,0,0,38,0
11/11/2013,33,31.5,30,0.15,1,T,0,33,0
11/12/2013,36,34,32,0.2,0,0,0,31,0
11/13/2013,36,28,20,0.18,0,0,0,37,0
11/14/2013,36,30.5,25,0.31,0,0,0,34,0
11/15/2013,41,35,29,0.61,0,0,0,30,0
11/16/2013,40,33,26,0,0,0,0,32,0
11/17/2013,30,26,22,0,0,0,0,39,0
11/18/2013,25,19,13,0,0,0,0,46,0
11/19/2013,19,14,9,0,0,0,0,51,0
11/20/2013,18,14.5,11,T,T,T,0,50,0
11/21/2013,23,20.5,18,0.98,25,29,0,44,0
11/22/2013,33,26,19,1.35,16,34,0,39,0
11/23/2013,39,35,31,1,0,24,0,30,0
11/24/2013,37,31.5,26,0,0,24,0,33,0
11/25/2013,29,26,23,0.16,1.3,22,0,39,0
11/26/2013,34,31.5,29,0.25,0.5,22,0,33,0
11/27/2013,38,35.5,33,0.12,0,21,0,29,0
11/28/2013,40,35,30,0.75,0,20,0,30,0
11/29/2013,38,33,28,0.5,0,19,0,32,0
11/30/2013,33,26,19,0.23,4,23,0,39,0
12/1/2013,26,22,18,0.09,1.5,16,0,43,0
12/2/2013,26,22.5,19,0,0,15,0,42,0
12/3/2013,27,22,17,0,0,15,0,43,0
12/4/2013,25,21.5,18,0,0,15,0,43,0
12/5/2013,24,20.5,17,0,0,15,0,44,0
12/6/2013,25,21,17,0,0,15,0,44,0
12/7/2013,25,21.5,18,0,0,15,0,43,0
12/8/2013,29,25.5,22,0.07,0.5,15,0,39,0
12/9/2013,32,30,28,0.19,1.7,17,0,35,0
12/10/2013,32,31.5,31,0.07,1,18,0,33,0
12/11/2013,33,29,25,1.25,4,22,0,36,0
12/12/2013,33,28.5,24,0.69,7.8,27,0,36,0
12/13/2013,29,28,27,0.47,6.5,M,0,37,0
12/14/2013,34,31,28,1.53,3,28,0,34,0
12/15/2013,38,34.5,31,0.63,0.6,28,0,30,0
12/16/2013,32,30.5,29,0.77,8,34,0,34,0
12/17/2013,32,29.5,27,0.03,0.4,33,0,35,0
12/18/2013,27,18,9,0,0,33,0,47,0
12/19/2013,23,16,9,0.43,7.5,39,0,49,0
12/20/2013,28,25,22,0.34,3.5,42,0,40,0
12/21/2013,26,24,22,0,0,42,0,41,0
12/22/2013,31,26.5,22,0.8,8,48,0,38,0
12/23/2013,34,32,30,0.44,3.5,47,0,33,0
12/24/2013,36,34,32,0.19,0,42,0,31,0
12/25/2013,34,33,32,1.12,4.5,40,0,32,0
12/26/2013,35,33.5,32,0.6,0,38,0,31,0
12/27/2013,36,34,32,0.66,0,36,0,31,0
12/28/2013,33,30.5,28,0.59,2,38,0,34,0
12/29/2013,36,32,28,0.89,2.5,39,0,33,0
12/30/2013,34,32.5,31,0.72,2.2,41,0,32,0
12/31/2013,34,28.5,23,0.99,0.5,41,0,36,0
1/1/2014,35,33.5,32,0.47,0,38,0,31,0
1/2/2014,37,35,33,0.46,0,38,0,30,0
1/3/2014,36,33,30,0.45,T,38,0,32,0
1/4/2014,33,32.5,32,0.1,0.1,38,0,32,0
1/5/2014,33,32.5,32,0.7,1,39,0,32,0
1/6/2014,36,34,32,0.75,0,39,0,31,0
1/7/2014,36,34,32,1.2,2,41,0,31,0
1/8/2014,35,29,23,0.1,0,38,0,36,0
1/9/2014,36,31.5,27,0.55,T,38,0,33,0
1/10/2014,37,33,29,0.1,0,37,0,32,0
1/11/2014,35,32,29,0.3,0,37,0,33,0
1/12/2014,32,31,30,0.47,5,42,0,34,0
1/13/2014,35,33,31,0.64,4,45,0,32,0
1/14/2014,40,36,32,1.96,0,41,0,29,0
1/15/2014,40,36.5,33,1.27,0,38,0,28,0
1/16/2014,40,36.5,33,0.41,0,37,0,28,0
1/17/2014,42,38.5,35,0.32,0,37,0,26,0
1/18/2014,39,36.5,34,0.24,0,36,0,28,0
1/19/2014,40,36,32,0.13,0,35,0,29,0
1/20/2014,36,34.5,33,0.31,0,35,0,30,0
1/21/2014,38,M,M,0.21,0,34,M,M,M
1/22/2014,40,37,34,0.02,0,33,0,28,0
1/23/2014,40,37.5,35,1.64,0,31,0,27,0
1/24/2014,43,38.5,34,0.04,0,31,0,26,0
1/25/2014,38,34,30,0.03,0,31,0,31,0
1/26/2014,33,30.5,28,0,0,31,0,34,0
1/27/2014,32,30,28,0,0,31,0,35,0
1/28/2014,34,31.5,29,0.2,0,30,0,33,0
1/29/2014,35,34,33,0.32,0,30,0,31,0
1/30/2014,37,34,31,0.01,0,29,0,31,0
1/31/2014,32,26,20,0,0,29,0,39,0
2/1/2014,30,27.5,25,0,0,29,0,37,0
2/2/2014,30,27.5,25,0,0,29,0,37,0
2/3/2014,M,M,M,0,0,29,M,M,M
2/4/2014,M,M,M,0,0,29,M,M,M
2/5/2014,M,M,M,0,0,29,M,M,M
2/6/2014,30,23,16,0,0,29,0,42,0
2/7/2014,24,17,10,0,0,29,0,48,0
2/8/2014,24,18,12,0,0,29,0,47,0
2/9/2014,26,20.5,15,0,0,29,0,44,0
2/10/2014,24,18,12,0,0,29,0,47,0
2/11/2014,24,16.5,9,0,0,29,0,48,0
2/12/2014,17,11,5,0,0,29,0,54,0
2/13/2014,22,14,6,0.06,2,31,0,51,0
2/14/2014,30,25,20,0.51,8,38,0,40,0
2/15/2014,41,35,29,0.08,0,33,0,30,0
2/16/2014,43,34.5,26,0.19,3,34,0,30,0
2/17/2014,33,29.5,26,0.28,4,36,0,35,0
2/18/2014,33,30.5,28,0.05,0.5,36,0,34,0
2/19/2014,34,26.5,19,0,0,36,0,38,0
2/20/2014,30,25,20,0,0,36,0,40,0
2/21/2014,31,26,21,0,0,36,0,39,0
2/22/2014,31,24.5,18,0,0,36,0,40,0
2/23/2014,32,24.5,17,0,0,36,0,40,0
2/24/2014,32,23.5,15,0,0,36,0,41,0
2/25/2014,31,23,15,0,0,36,0,42,0
2/26/2014,32,24,16,0,0,36,0,41,0
2/27/2014,36,29,22,0,0,35,0,36,0
2/28/2014,39,30.5,22,0,0,35,0,34,0
3/1/2014,37,29.5,22,0,0,35,0,35,0
3/2/2014,37,28.5,20,0,0,35,0,36,0
3/3/2014,33,25.5,18,0,0,35,0,39,0
3/4/2014,M,M,M,0,0,35,M,M,M
3/5/2014,25,10,-5,0,0,35,0,55,0
3/6/2014,31,19,7,0,0,35,0,46,0
3/7/2014,31,21.5,12,0,0,35,0,43,0
3/8/2014,32,29,26,0.6,8,43,0,36,0
3/9/2014,38,34.5,31,1,2,44,0,30,0
3/10/2014,40,36,32,0.2,0,43,0,29,0
3/11/2014,40,36,32,0.32,0,41,0,29,0
3/12/2014,38,35,32,0.16,0,36,0,30,0
3/13/2014,40,34.5,29,0.2,0,36,0,30,0
3/14/2014,41,34.5,28,0.1,0,36,0,30,0
3/15/2014,40,35.5,31,0.25,0,36,0,29,0
3/16/2014,39,34,29,0,0,32,0,31,0
3/17/2014,38,33.5,29,0.13,2.5,34,0,31,0
3/18/2014,34,32,30,0.44,2.5,37,0,33,0
3/19/2014,37,32.5,28,0.45,0.8,37,0,32,0
3/20/2014,39,30.5,22,0.13,T,37,0,34,0
3/21/2014,40,34,28,0,0,37,0,31,0
3/22/2014,40,33,26,0,0,37,0,32,0
3/23/2014,40,32.5,25,0,0,37,0,32,0
3/24/2014,40,33.5,27,0,0,37,0,31,0
3/25/2014,39,34.5,30,0,0,36,0,30,0
3/26/2014,40,M,M,0,0,36,M,M,M
3/27/2014,40,35,30,0,0,36,0,30,0
3/28/2014,40,34,28,0,0,36,0,31,0
3/29/2014,42,35.5,29,0,0,36,0,29,0
3/30/2014,44,31.5,19,0,0,36,0,33,0
3/31/2014,45,35.5,26,0,0,36,0,29,0
4/1/2014,44,36,28,0,0,35,0,29,0
4/2/2014,41,36,31,0,0,34,0,29,0
4/3/2014,43,35.5,28,0,0,34,0,29,0
4/4/2014,43,35.5,28,0,0,33,0,29,0
4/5/2014,40,35.5,31,0.28,1,35,0,29,0
4/6/2014,44,38.5,33,0.25,0,32,0,26,0
4/7/2014,44,39,34,0.53,0,30,0,26,0
4/8/2014,43,38.5,34,0.24,0,28,0,26,0
4/9/2014,39,35.5,32,0.89,1.5,29,0,29,0
4/10/2014,39,36,33,0.3,0,28,0,29,0
4/11/2014,44,37,30,0,0,27,0,28,0
4/12/2014,44,36,28,0,0,26,0,29,0
4/13/2014,44,35,26,0,0,25,0,30,0
4/14/2014,46,37.5,29,0,0,25,0,27,0
4/15/2014,46,39,32,0.04,0,24,0,26,0
4/16/2014,48,41.5,35,0.06,0,24,0,23,0
4/17/2014,50,42.5,35,0,0,23,0,22,0
4/18/2014,46,41,36,0.34,0,21,0,24,0
4/19/2014,47,41,35,0.04,0,19,0,24,0
4/20/2014,49,42.5,36,0.05,0,18,0,22,0
4/21/2014,54,45.5,37,0,0,16,0,19,0
4/22/2014,54,44,34,0,0,13,0,21,0
4/23/2014,52,43,34,0,0,9,0,22,0
4/24/2014,53,44.5,36,0.13,0,6,0,20,0
4/25/2014,47,41,35,0,0,4,0,24,0
4/26/2014,50,37.5,25,0,0,3,0,27,0
4/27/2014,50,41,32,0,0,2,0,24,0
4/28/2014,50,42,34,0,0,0,0,23,0
4/29/2014,51,44,37,0.05,0,0,0,21,0
4/30/2014,50,43,36,0,0,0,0,22,0
5/1/2014,60,49,38,0,0,0,0,16,0
5/2/2014,65,49,33,0,0,0,0,16,0
5/3/2014,65,49.5,34,0,0,0,0,15,0
5/4/2014,63,M,M,0,0,0,M,M,M
5/5/2014,57,42,27,0,0,0,0,23,0
5/6/2014,51,44,37,0,0,0,0,21,0
5/7/2014,54,45,36,0,0,0,0,20,0
5/8/2014,57,M,M,0,0,0,M,M,M
5/9/2014,61,M,M,0,0,0,M,M,M
5/10/2014,60,50.5,41,0,0,0,0,14,1
5/11/2014,57,50,43,0,0,0,0,15,0
5/12/2014,59,52.5,46,0,0,0,0,12,3
5/13/2014,60,53.5,47,0.07,0,0,0,11,4
5/14/2014,59,52.5,46,0.36,0,0,0,12,3
5/15/2014,64,54,44,0.12,0,0,0,11,4
5/16/2014,69,58,47,0,0,0,0,7,8
5/17/2014,68,54,40,0,0,0,0,11,4
5/18/2014,62,45.5,29,0,0,0,0,19,0
5/19/2014,49,41,33,0.12,0,0,0,24,0
5/20/2014,51,42.5,34,0.33,0,0,0,22,0
5/21/2014,52,46,40,0.09,0,0,0,19,0
5/22/2014,55,42.5,30,0.01,0,0,0,22,0
5/23/2014,56,42.5,29,0.01,0,0,0,22,0
5/24/2014,56,47,38,0,0,0,0,18,0
5/25/2014,59,44.5,30,0,0,0,0,20,0
5/26/2014,60,45.5,31,0,0,0,0,19,0
5/27/2014,55,49.5,44,0,0,0,0,15,0
5/28/2014,53,46.5,40,0,0,0,0,18,0
5/29/2014,56,50.5,45,0,0,0,0,14,1
5/30/2014,67,57,47,T,0,0,0,8,7
5/31/2014,51,49.5,48,0.25,0,0,0,15,0
6/1/2014,52,46.5,41,0,0,0,0,18,0
6/2/2014,52,48,44,0.01,0,0,0,17,0
6/3/2014,53,46,39,T,0,0,0,19,0
6/4/2014,54,M,M,0,0,0,M,M,M
6/5/2014,58,48.5,39,0,0,0,0,16,0
6/6/2014,61,47,33,0,0,0,0,18,0
6/7/2014,62,52.5,43,0.34,0,0,0,12,3
6/8/2014,54,44.5,35,0.8,0,0,0,20,0
6/9/2014,56,51.5,47,0.14,0,0,0,13,2
6/10/2014,57,52,47,0.04,0,0,0,13,2
6/11/2014,58,50,42,0,0,0,0,15,0
6/12/2014,58,52,46,0,0,0,0,13,2
6/13/2014,56,50,44,0,0,0,0,15,0
6/14/2014,55,46,37,0.75,0,0,0,19,0
6/15/2014,57,50.5,44,0.02,0,0,0,14,1
6/16/2014,59,50.5,42,0,0,0,0,14,1
6/17/2014,60,54,48,0.62,0,0,0,11,4
6/18/2014,53,49,45,0.39,0,0,0,16,0
6/19/2014,58,48,38,0,0,0,0,17,0
6/20/2014,58,52.5,47,S,0,0,0,12,3
6/21/2014,54,48.5,43,0.50A,0,0,0,16,0
6/22/2014,55,47.5,40,0.31,0,0,0,17,0
6/23/2014,52,49.5,47,0.55,0,0,0,15,0
6/24/2014,62,55,48,0.22,0,0,0,10,5
6/25/2014,56,52.5,49,0.43,0,0,0,12,3
6/26/2014,57,52,47,S,0,0,0,13,2
6/27/2014,66,56,46,M,0,0,0,9,6
6/28/2014,65,57.5,50,M,0,0,0,7,8
6/29/2014,61,55.5,50,0.04A,0,0,0,9,6
6/30/2014,60,55,50,0.06,0,0,0,10,5
7/1/2014,63,56,49,0.11,0,0,0,9,6
7/2/2014,60,54,48,0,0,0,0,11,4
7/3/2014,61,52.5,44,0.3,0,0,0,12,3
7/4/2014,58,54,50,0.5,0,0,0,11,4
7/5/2014,60,51.5,43,0.18,0,0,0,13,2
7/6/2014,65,58.5,52,0.01,0,0,0,6,9
7/7/2014,59,53,47,0,0,0,0,12,3
7/8/2014,57,54.5,52,1.21,0,0,0,10,5
7/9/2014,61,56,51,0.28,0,0,0,9,6
7/10/2014,61,M,M,0.01,0,0,M,M,M
7/11/2014,55,M,M,0.04,0,0,M,M,M
7/12/2014,54,49.5,45,2,0,0,0,15,0
7/13/2014,54,52,50,S,M,M,0,13,2
7/14/2014,59,55,51,0.73A,0,0,0,10,5
7/15/2014,59,M,M,0.01,0,0,M,M,M
7/16/2014,59,54,49,0,0,0,0,11,4
7/17/2014,57,52.5,48,0,0,0,0,12,3
7/18/2014,63,55.5,48,0,0,0,0,9,6
7/19/2014,63,57.5,52,S,M,M,0,7,8
7/20/2014,55,M,M,M,M,M,M,M,M
7/21/2014,65,56.5,48,0.30A,0,0,0,8,7
7/22/2014,69,60.5,52,0,0,0,0,4,11
7/23/2014,62,56.5,51,0,0,0,0,8,7
7/24/2014,57,54,51,0.01,0,0,0,11,4
7/25/2014,56,52.5,49,0.23,0,0,0,12,3
7/26/2014,54,51.5,49,0.64,0,0,0,13,2
7/27/2014,62,55.5,49,0.4,0,0,0,9,6
7/28/2014,56,52.5,49,0.5,0,0,0,12,3
7/29/2014,57,53.5,50,0.58,0,0,0,11,4
7/30/2014,63,52.5,42,0.28,0,0,0,12,3
7/31/2014,61,53.5,46,0,0,0,0,11,4
8/1/2014,65,M,M,0,0,0,M,M,M
8/2/2014,62,M,M,0,0,0,M,M,M
8/3/2014,63,M,M,0,0,0,M,M,M
8/4/2014,68,M,M,0.05,0,0,M,M,M
8/5/2014,64,57,50,0,0,0,0,8,7
8/6/2014,60,M,M,0.05,0,0,M,M,M
